rooftop_id,rooftop_name,dms_id,imei,times_went_to_dealer,times_went_to_other_repair_shops,days_since_last_visit,avg_spend_per_visit,appointment_no_show_rate,vehicle_age_years,service_visits_last_90d,retention_score
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355623899499197,3,2,110,61.05,0.046,4.8,1,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350142620370878,3,2,352,102.25,0.075,3.5,0,14
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352116020418135,2,3,66,30.2,0.09,4.8,4,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359989897211708,2,0,107,252.5,0.058,8.4,2,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358948018644822,1,0,23,174.2,0.335,6.1,2,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351758839785708,3,1,131,237.98,0.059,5.7,2,63
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352004806757123,2,1,14,173.44,0.084,4.4,1,52
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356914961128794,1,1,167,241.39,0.067,5.3,0,30
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352968827697040,4,3,61,172.39,0.308,3.1,1,40
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359531419615607,2,1,15,204.59,0.237,5.6,0,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358327488356517,5,4,41,195.81,0.08,4.1,2,64
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359624096496683,1,2,107,200.26,0.071,2.9,0,33
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354960478421702,3,1,48,281.08,0.333,6.1,5,76
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358516225936488,3,1,47,82.53,0.149,0.0,0,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352089348688390,7,2,100,175.9,0.095,3.4,0,65
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356246728799160,3,2,51,191.88,0.291,5.7,1,42
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359114131935923,4,1,125,182.9,0.029,6.9,1,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356133760523045,3,1,34,156.13,0.067,5.4,3,73
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358816502544724,1,1,10,147.92,0.076,3.2,0,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351916503440966,3,2,54,271.8,0.086,4.4,0,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351771824989808,3,1,59,175.76,0.116,5.1,1,60
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358067821417468,3,3,33,326.28,0.104,7.6,2,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351359266486989,1,3,68,211.7,0.362,6.3,0,19
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353969874869415,2,1,12,162.62,0.143,6.4,0,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355945011929207,4,3,70,213.16,0.055,4.6,1,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355360511716039,2,2,20,186.54,0.125,2.4,2,58
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358863653621894,1,2,15,260.52,0.073,1.7,1,42
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355590670009942,2,2,57,109.94,0.098,3.9,1,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354894204664896,1,1,14,71.93,0.36,5.9,2,50
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356760564204565,2,0,6,201.66,0.195,3.5,2,74
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357758097453389,2,2,76,230.14,0.27,5.6,1,37
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350623546622654,2,4,22,197.15,0.153,2.9,2,40
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350165995300622,2,3,82,220.35,0.044,3.2,2,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351224276774625,2,2,44,211.53,0.074,7.3,0,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359160112411584,3,1,57,91.18,0.293,6.0,1,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358860080179867,7,4,108,196.87,0.268,3.9,1,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357823129957047,3,1,73,259.01,0.214,2.8,1,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352642612120384,3,2,83,190.31,0.222,6.4,1,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353753659680785,3,0,81,101.4,0.21,6.3,1,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352548242183854,3,1,31,159.97,0.161,5.8,3,69
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355400644547523,2,1,71,213.41,0.169,4.1,1,49
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351123274897917,2,4,25,287.74,0.043,2.3,2,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357633427203886,3,3,71,62.62,0.133,4.5,0,39
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352175080196304,1,0,42,201.67,0.124,7.3,5,82
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355306935882493,1,2,49,124.07,0.016,2.7,3,72
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355340018167784,1,1,154,210.46,0.127,4.6,1,40
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358165244454460,0,1,79,215.27,0.188,7.8,4,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358385179937810,3,1,33,166.01,0.151,3.9,1,59
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355391287884869,1,1,12,217.9,0.322,4.2,0,28
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359969882904579,0,0,59,248.39,0.223,1.8,0,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352714724630198,3,1,13,170.13,0.297,5.7,1,49
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356424238397283,2,2,168,99.77,0.355,3.0,2,33
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353912187062932,1,0,50,265.53,0.09,1.4,0,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358809832210102,0,6,100,229.72,0.322,2.6,1,0
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353200186766100,5,3,16,213.83,0.095,4.9,1,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358987610814356,3,1,77,138.54,0.087,1.3,0,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351403845319807,1,2,115,239.13,0.173,1.7,0,35
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354682354695100,3,0,82,302.55,0.153,5.6,1,63
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353076205459671,0,1,95,172.72,0.315,4.4,0,29
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355006666411065,1,1,72,185.67,0.108,2.7,2,58
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354113407851699,1,3,39,116.09,0.094,3.9,2,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354970890583668,3,1,25,136.83,0.112,8.0,1,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353482689996269,3,0,29,115.53,0.043,7.1,1,68
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357083868889178,3,2,170,187.85,0.032,4.3,3,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357915059625719,2,2,63,159.55,0.152,6.1,2,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357609320126578,2,1,123,202.37,0.36,4.7,3,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359826041809521,2,4,34,126.49,0.049,1.0,4,68
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357558517774127,2,3,91,169.95,0.164,0.6,1,37
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354692118824199,3,1,24,122.79,0.32,2.7,2,66
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356264222975891,5,3,45,191.25,0.09,1.3,1,64
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357045421854570,2,1,38,82.06,0.113,5.0,2,60
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355682092257090,5,0,158,189.09,0.212,3.4,3,80
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350163564072324,4,0,28,163.28,0.213,5.4,1,61
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357282895400178,0,0,84,190.86,0.112,5.4,0,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358224731261685,1,0,74,80.86,0.153,5.9,0,37
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350710580119509,3,2,18,219.28,0.23,2.6,0,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352711526105370,3,4,124,162.08,0.249,5.5,1,17
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359230071695007,1,2,133,193.03,0.082,2.6,1,36
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354189485432987,3,1,64,67.8,0.089,5.9,3,73
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356989365294471,2,1,56,105.44,0.259,6.9,1,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356198273481310,0,1,9,156.59,0.369,5.9,2,42
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354502589632174,3,2,15,262.53,0.199,4.1,1,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353574835268064,6,1,44,211.64,0.202,5.6,0,64
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358606739834488,4,1,25,187.79,0.038,1.4,2,78
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353842536462805,4,0,101,124.54,0.098,1.0,1,60
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355077406579551,0,0,15,113.62,0.093,5.4,1,40
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355623920908551,4,1,13,196.6,0.167,7.1,0,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350740913111786,2,2,79,222.04,0.326,2.0,1,43
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351902547602206,4,1,70,192.54,0.213,4.5,0,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359535412012275,3,2,60,282.57,0.351,5.4,0,34
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359500260151532,4,2,92,139.05,0.327,3.3,0,28
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355947950740717,3,0,32,190.76,0.346,3.8,1,59
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353279805950310,3,3,39,78.41,0.064,5.7,2,57
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350649340391045,0,1,69,192.66,0.135,4.7,0,30
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352036089411849,3,1,63,268.16,0.166,4.7,3,82
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351359928553595,2,2,26,117.51,0.161,2.5,3,69
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352056100679900,1,0,112,230.53,0.216,4.4,2,63
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356968018677403,1,1,18,266.46,0.215,3.7,1,37
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357842339449530,2,1,42,138.62,0.189,3.8,2,61
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350677625503250,4,1,20,208.02,0.119,3.4,0,65
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351736542624178,3,1,219,274.78,0.051,4.4,3,63
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354290292334511,1,1,57,193.83,0.094,2.8,1,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350090605308868,4,2,23,227.2,0.072,4.5,2,60
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354302116673290,3,2,38,73.56,0.115,3.8,0,49
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354575988759212,2,5,68,215.83,0.119,2.6,3,43
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359964260336202,1,2,100,211.03,0.178,0.6,1,40
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357558214770920,2,2,25,100.43,0.088,6.4,1,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357115238023621,6,3,138,122.14,0.166,6.0,2,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359215818970591,2,2,55,216.24,0.177,2.9,3,60
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356118638558819,4,1,80,161.84,0.136,5.9,0,42
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355977216880053,2,2,35,246.72,0.16,2.5,2,64
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357893186928972,0,2,72,198.64,0.254,3.9,2,36
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358454018227200,0,4,33,183.39,0.241,3.4,1,22
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352839482322041,3,2,39,169.77,0.171,3.9,4,79
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354474328116599,1,1,103,197.56,0.174,5.8,2,35
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353020203042322,3,3,76,228.18,0.097,3.7,0,31
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357752135302816,2,0,43,212.03,0.143,3.8,1,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355064630059377,1,2,99,154.62,0.133,6.0,2,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357569198321029,0,1,66,254.37,0.145,4.6,2,42
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351617469029831,5,2,8,219.46,0.493,3.3,0,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350438419662291,5,2,49,203.11,0.248,5.0,2,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353167080568566,3,2,101,185.5,0.389,6.5,0,25
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357063621986550,1,1,167,210.0,0.241,6.6,0,13
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354944407663493,0,2,21,70.1,0.203,1.9,2,52
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353965049627322,0,5,97,194.48,0.28,2.0,2,20
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356261142436258,6,2,55,278.41,0.101,6.5,0,55
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355421880879919,4,5,18,193.2,0.171,3.9,2,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356234199643385,6,2,19,185.01,0.162,0.1,1,78
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353247250583334,3,0,22,144.25,0.047,3.0,2,70
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353031158760545,4,2,13,209.56,0.273,3.6,1,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357694757694535,3,0,16,168.3,0.389,3.9,2,65
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353659746698616,2,1,57,258.56,0.118,6.0,1,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353421254508095,1,3,7,128.18,0.098,2.6,0,32
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359481526925596,0,1,26,152.86,0.21,6.4,2,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356472130742359,5,4,40,143.95,0.304,5.1,1,43
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351426140489332,5,1,26,290.07,0.058,1.9,2,83
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356145430796373,2,2,14,168.61,0.103,3.9,1,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351008178522115,3,1,54,147.12,0.212,5.5,1,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358718452354268,5,0,25,54.56,0.087,4.6,1,66
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357447017320865,6,2,27,125.32,0.125,5.3,1,74
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352377729665633,2,1,48,211.67,0.068,3.3,1,55
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357014005278105,4,0,84,211.43,0.258,5.6,1,61
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355800027221425,5,0,31,140.93,0.137,3.7,0,66
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357316094391368,1,1,33,144.26,0.179,9.6,1,35
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351720313695528,2,1,17,291.59,0.115,1.9,1,63
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356209297352595,4,1,100,341.78,0.11,9.9,0,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353322273938992,1,0,55,248.99,0.288,2.6,3,66
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350457353236618,4,2,96,273.56,0.203,7.0,2,55
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355076108708269,1,1,107,286.29,0.052,6.2,0,40
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357182360107126,3,2,31,312.87,0.267,2.7,0,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351583882176484,2,1,91,161.88,0.034,5.7,1,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356735742233222,2,3,59,127.3,0.223,3.5,1,29
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358019442589222,3,0,33,290.01,0.107,5.0,2,77
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355606295350637,2,4,29,122.14,0.076,4.8,1,35
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353118046741307,4,5,53,118.28,0.117,3.8,0,31
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355384185201362,1,2,63,119.66,0.127,3.6,3,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356084639756154,2,1,5,172.12,0.128,5.2,0,39
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357055491215164,1,1,37,60.94,0.188,2.7,1,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351195564091969,4,3,61,94.01,0.105,2.8,4,74
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353957875207020,1,1,72,142.66,0.181,6.4,2,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354262019712124,5,1,47,108.24,0.196,5.4,2,69
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351393696789760,1,2,71,243.74,0.064,1.9,1,50
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359873126773192,2,3,29,180.4,0.342,2.5,1,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352760759889786,1,1,70,214.62,0.28,0.2,1,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355339431916543,2,3,63,208.05,0.218,6.3,0,25
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350895231202191,2,1,106,167.59,0.044,5.9,1,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355057644974700,4,1,143,239.29,0.039,2.3,1,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350268764486764,1,2,107,207.13,0.405,5.8,2,37
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359797416365604,1,0,43,160.9,0.068,8.5,1,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355006355373096,4,0,18,78.97,0.169,1.4,2,80
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354969277119529,2,3,26,211.24,0.118,3.3,2,63
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356353059702551,1,3,140,104.32,0.327,1.4,1,27
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352827636431594,1,3,55,202.82,0.287,6.4,0,15
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358989596546634,2,2,65,184.73,0.179,4.3,2,50
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355443441491699,4,0,96,98.38,0.288,3.7,2,65
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359393449743946,2,1,53,195.5,0.31,5.0,1,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354088223095862,1,0,119,191.48,0.061,3.4,0,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359739889413210,5,1,16,191.7,0.182,3.7,1,64
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359720217075485,0,0,75,188.82,0.082,5.0,1,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353465579220300,3,0,170,140.86,0.065,3.3,1,63
